UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,225.0,SP,2023,10 a 19 anos,1.0,0.44,6.0,2.67,128.0,56.89,53.0,23.56,29.0,12.89,8.0,3.56
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,261.0,SP,2023,10 a 19 anos,6.0,2.3,7.0,2.68,148.0,56.7,50.0,19.16,37.0,14.18,13.0,4.98
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,259.0,SP,2023,10 a 19 anos,1.0,0.39,10.0,3.86,145.0,55.98,60.0,23.17,33.0,12.74,10.0,3.86
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,839.0,SP,2023,10 a 19 anos,3.0,0.36,18.0,2.15,519.0,61.86,154.0,18.36,108.0,12.87,37.0,4.41
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,531.0,SP,2023,10 a 19 anos,2.0,0.38,21.0,3.95,329.0,61.96,99.0,18.64,59.0,11.11,21.0,3.95
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,81.0,SP,2023,10 a 19 anos,0.0,0.0,3.0,3.7,50.0,61.73,9.0,11.11,15.0,18.52,4.0,4.94
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,167.0,SP,2023,10 a 19 anos,0.0,0.0,6.0,3.59,101.0,60.48,33.0,19.76,18.0,10.78,9.0,5.39
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,73.0,SP,2023,10 a 19 anos,2.0,2.74,0.0,0.0,44.0,60.27,11.0,15.07,12.0,16.44,4.0,5.48
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,230.0,SP,2023,10 a 19 anos,1.0,0.43,6.0,2.61,143.0,62.17,44.0,19.13,29.0,12.61,7.0,3.04
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,490.0,SP,2023,10 a 19 anos,6.0,1.22,9.0,1.84,317.0,64.69,93.0,18.98,51.0,10.41,14.0,2.86
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,171.0,SP,2023,10 a 19 anos,0.0,0.0,3.0,1.75,92.0,53.8,39.0,22.81,30.0,17.54,7.0,4.09
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,126.0,SP,2023,10 a 19 anos,2.0,1.59,1.0,0.79,83.0,65.87,25.0,19.84,8.0,6.35,7.0,5.56
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,125.0,SP,2023,10 a 19 anos,1.0,0.8,6.0,4.8,77.0,61.6,22.0,17.6,18.0,14.4,1.0,0.8
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,120.0,SP,2023,10 a 19 anos,0.0,0.0,1.0,0.83,79.0,65.83,23.0,19.17,10.0,8.33,7.0,5.83
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,49.0,SP,2023,10 a 19 anos,1.0,2.04,2.0,4.08,26.0,53.06,7.0,14.29,12.0,24.49,1.0,2.04
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,389.0,SP,2023,10 a 19 anos,2.0,0.51,5.0,1.29,238.0,61.18,79.0,20.31,53.0,13.62,12.0,3.08
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,78.0,SP,2023,10 a 19 anos,0.0,0.0,4.0,5.13,49.0,62.82,17.0,21.79,4.0,5.13,4.0,5.13
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,52.0,SP,2023,10 a 19 anos,1.0,1.92,1.0,1.92,30.0,57.69,14.0,26.92,5.0,9.62,1.0,1.92
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,83.0,SP,2023,10 a 19 anos,0.0,0.0,2.0,2.41,45.0,54.22,20.0,24.1,11.0,13.25,5.0,6.02
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,141.0,SP,2023,10 a 19 anos,0.0,0.0,3.0,2.13,90.0,63.83,29.0,20.57,17.0,12.06,2.0,1.42
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,210.0,SP,2024,10 a 19 anos,1.0,0.48,6.0,2.86,125.0,59.52,45.0,21.43,24.0,11.43,9.0,4.29
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,272.0,SP,2024,10 a 19 anos,0.0,0.0,7.0,2.57,165.0,60.66,61.0,22.43,30.0,11.03,9.0,3.31
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,302.0,SP,2024,10 a 19 anos,5.0,1.66,6.0,1.99,177.0,58.61,49.0,16.23,51.0,16.89,14.0,4.64
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,260.0,SP,2024,10 a 19 anos,2.0,0.77,12.0,4.62,140.0,53.85,68.0,26.15,29.0,11.15,9.0,3.46
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,997.0,SP,2024,10 a 19 anos,4.0,0.4,28.0,2.81,613.0,61.48,200.0,20.06,125.0,12.54,27.0,2.71
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,559.0,SP,2024,10 a 19 anos,3.0,0.54,16.0,2.86,350.0,62.61,119.0,21.29,48.0,8.59,23.0,4.11
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,68.0,SP,2024,10 a 19 anos,0.0,0.0,1.0,1.47,49.0,72.06,7.0,10.29,9.0,13.24,2.0,2.94
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,160.0,SP,2024,10 a 19 anos,0.0,0.0,3.0,1.88,94.0,58.75,29.0,18.13,25.0,15.63,9.0,5.63
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,50.0,SP,2024,10 a 19 anos,1.0,2.0,1.0,2.0,32.0,64.0,8.0,16.0,6.0,12.0,2.0,4.0
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,228.0,SP,2024,10 a 19 anos,2.0,0.88,13.0,5.7,132.0,57.89,45.0,19.74,28.0,12.28,8.0,3.51
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,511.0,SP,2024,10 a 19 anos,6.0,1.17,13.0,2.54,289.0,56.56,106.0,20.74,81.0,15.85,16.0,3.13
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,212.0,SP,2024,10 a 19 anos,0.0,0.0,7.0,3.3,112.0,52.83,53.0,25.0,33.0,15.57,7.0,3.3
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,150.0,SP,2024,10 a 19 anos,1.0,0.67,4.0,2.67,93.0,62.0,25.0,16.67,18.0,12.0,9.0,6.0
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,167.0,SP,2024,10 a 19 anos,1.0,0.6,5.0,2.99,107.0,64.07,34.0,20.36,17.0,10.18,3.0,1.8
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,89.0,SP,2024,10 a 19 anos,1.0,1.12,1.0,1.12,52.0,58.43,23.0,25.84,9.0,10.11,3.0,3.37
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,126.0,SP,2024,10 a 19 anos,0.0,0.0,4.0,3.17,82.0,65.08,16.0,12.7,21.0,16.67,3.0,2.38
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,365.0,SP,2024,10 a 19 anos,0.0,0.0,8.0,2.19,207.0,56.71,83.0,22.74,46.0,12.6,21.0,5.75
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,82.0,SP,2024,10 a 19 anos,0.0,0.0,2.0,2.44,50.0,60.98,17.0,20.73,9.0,10.98,4.0,4.88
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,84.0,SP,2024,10 a 19 anos,1.0,1.19,1.0,1.19,55.0,65.48,17.0,20.24,7.0,8.33,3.0,3.57
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,75.0,SP,2024,10 a 19 anos,0.0,0.0,1.0,1.33,37.0,49.33,19.0,25.33,12.0,16.0,6.0,8.0
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,129.0,SP,2024,10 a 19 anos,0.0,0.0,3.0,2.33,91.0,70.54,15.0,11.63,16.0,12.4,4.0,3.1
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,277.0,SP,2025,10 a 19 anos,3.0,1.08,10.0,3.61,156.0,56.32,57.0,20.58,42.0,15.16,9.0,3.25
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,156.0,SP,2025,10 a 19 anos,1.0,0.64,4.0,2.56,86.0,55.13,29.0,18.59,29.0,18.59,7.0,4.49
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,255.0,SP,2025,10 a 19 anos,2.0,0.78,5.0,1.96,158.0,61.96,43.0,16.86,34.0,13.33,13.0,5.1
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,212.0,SP,2025,10 a 19 anos,0.0,0.0,11.0,5.19,116.0,54.72,52.0,24.53,29.0,13.68,4.0,1.89
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,1.025,SP,2025,10 a 19 anos,5.0,0.49,32.0,3.12,624.0,60.88,201.0,19.61,134.0,13.07,29.0,2.83
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,604.0,SP,2025,10 a 19 anos,5.0,0.83,12.0,1.99,369.0,61.09,124.0,20.53,72.0,11.92,22.0,3.64
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,75.0,SP,2025,10 a 19 anos,0.0,0.0,2.0,2.67,44.0,58.67,16.0,21.33,10.0,13.33,3.0,4.0
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,214.0,SP,2025,10 a 19 anos,3.0,1.4,2.0,0.93,120.0,56.07,31.0,14.49,39.0,18.22,19.0,8.88
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,69.0,SP,2025,10 a 19 anos,1.0,1.45,0.0,0.0,46.0,66.67,15.0,21.74,6.0,8.7,1.0,1.45
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,232.0,SP,2025,10 a 19 anos,3.0,1.29,9.0,3.88,121.0,52.16,53.0,22.84,36.0,15.52,10.0,4.31
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,504.0,SP,2025,10 a 19 anos,1.0,0.2,10.0,1.98,299.0,59.33,97.0,19.25,74.0,14.68,23.0,4.56
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,165.0,SP,2025,10 a 19 anos,0.0,0.0,6.0,3.64,78.0,47.27,43.0,26.06,30.0,18.18,8.0,4.85
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,130.0,SP,2025,10 a 19 anos,1.0,0.77,6.0,4.62,79.0,60.77,21.0,16.15,19.0,14.62,4.0,3.08
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,175.0,SP,2025,10 a 19 anos,0.0,0.0,4.0,2.29,115.0,65.71,29.0,16.57,23.0,13.14,4.0,2.29
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,123.0,SP,2025,10 a 19 anos,0.0,0.0,2.0,1.63,66.0,53.66,31.0,25.2,16.0,13.01,8.0,6.5
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,132.0,SP,2025,10 a 19 anos,0.0,0.0,10.0,7.58,79.0,59.85,24.0,18.18,13.0,9.85,6.0,4.55
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,295.0,SP,2025,10 a 19 anos,3.0,1.02,3.0,1.02,167.0,56.61,59.0,20.0,47.0,15.93,16.0,5.42
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,95.0,SP,2025,10 a 19 anos,1.0,1.05,2.0,2.11,59.0,62.11,15.0,15.79,13.0,13.68,5.0,5.26
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,73.0,SP,2025,10 a 19 anos,0.0,0.0,0.0,0.0,40.0,54.79,13.0,17.81,13.0,17.81,7.0,9.59
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,181.0,SP,2025,10 a 19 anos,1.0,0.55,7.0,3.87,90.0,49.72,43.0,23.76,29.0,16.02,11.0,6.08
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,106.0,SP,2025,10 a 19 anos,0.0,0.0,0.0,0.0,60.0,56.6,26.0,24.53,14.0,13.21,6.0,5.66
